dt, x, y
1000, 6800.44, 2.87e+09, 
2000, 13600.9, 2.87e+09, 
3000, 20401.3, 2.87e+09, 
4000, 27201.8, 2.87e+09, 
5000, 34002.2, 2.87e+09, 
6000, 40802.6, 2.87e+09, 
7000, 47603.1, 2.87e+09, 
8000, 54403.5, 2.87e+09, 
9000, 61204, 2.87e+09, 
10000, 68004.4, 2.87e+09, 
11000, 74804.8, 2.87e+09, 
12000, 81605.3, 2.87e+09, 
13000, 88405.7, 2.87e+09, 
14000, 95206.2, 2.87e+09, 
15000, 102007, 2.87e+09, 
16000, 108807, 2.87e+09, 
17000, 115607, 2.87e+09, 
18000, 122408, 2.87e+09, 
19000, 129208, 2.87e+09, 
20000, 136009, 2.87e+09, 
21000, 142809, 2.87e+09, 
22000, 149610, 2.87e+09, 
23000, 156410, 2.87e+09, 
24000, 163211, 2.87e+09, 
25000, 170011, 2.87e+09, 
26000, 176811, 2.87e+09, 
27000, 183612, 2.87e+09, 
28000, 190412, 2.87e+09, 
29000, 197213, 2.87e+09, 
30000, 204013, 2.87e+09, 
31000, 210814, 2.87e+09, 
32000, 217614, 2.87e+09, 
33000, 224415, 2.87e+09, 
34000, 231215, 2.87e+09, 
35000, 238015, 2.87e+09, 
36000, 244816, 2.87e+09, 
37000, 251616, 2.87e+09, 
38000, 258417, 2.87e+09, 
39000, 265217, 2.87e+09, 
40000, 272018, 2.87e+09, 
41000, 278818, 2.87e+09, 
42000, 285618, 2.87e+09, 
43000, 292419, 2.87e+09, 
44000, 299219, 2.87e+09, 
45000, 306020, 2.87e+09, 
46000, 312820, 2.87e+09, 
47000, 319621, 2.87e+09, 
48000, 326421, 2.87e+09, 
49000, 333222, 2.87e+09, 
50000, 340022, 2.87e+09, 
51000, 346822, 2.87e+09, 
52000, 353623, 2.87e+09, 
53000, 360423, 2.87e+09, 
54000, 367224, 2.87e+09, 
55000, 374024, 2.87e+09, 
56000, 380825, 2.87e+09, 
57000, 387625, 2.87e+09, 
58000, 394426, 2.87e+09, 
59000, 401226, 2.87e+09, 
60000, 408026, 2.87e+09, 
61000, 414827, 2.87e+09, 
62000, 421627, 2.87e+09, 
63000, 428428, 2.87e+09, 
64000, 435228, 2.87e+09, 
65000, 442029, 2.87e+09, 
66000, 448829, 2.87e+09, 
67000, 455629, 2.87e+09, 
68000, 462430, 2.87e+09, 
69000, 469230, 2.87e+09, 
70000, 476031, 2.87e+09, 
71000, 482831, 2.87e+09, 
72000, 489632, 2.87e+09, 
73000, 496432, 2.87e+09, 
74000, 503233, 2.87e+09, 
75000, 510033, 2.87e+09, 
76000, 516833, 2.87e+09, 
77000, 523634, 2.87e+09, 
78000, 530434, 2.87e+09, 
79000, 537235, 2.87e+09, 
80000, 544035, 2.87e+09, 
81000, 550836, 2.87e+09, 
82000, 557636, 2.87e+09, 
83000, 564437, 2.87e+09, 
84000, 571237, 2.87e+09, 
85000, 578037, 2.87e+09, 
86000, 584838, 2.87e+09, 
87000, 591638, 2.87e+09, 
88000, 598439, 2.87e+09, 
89000, 605239, 2.87e+09, 
90000, 612040, 2.87e+09, 
91000, 618840, 2.87e+09, 
92000, 625640, 2.87e+09, 
93000, 632441, 2.87e+09, 
94000, 639241, 2.87e+09, 
95000, 646042, 2.87e+09, 
96000, 652842, 2.87e+09, 
97000, 659643, 2.87e+09, 
98000, 666443, 2.87e+09, 
99000, 673244, 2.87e+09, 
100000, 680044, 2.87e+09, 
101000, 686844, 2.87e+09, 
102000, 693645, 2.87e+09, 
103000, 700445, 2.87e+09, 
104000, 707246, 2.87e+09, 
105000, 714046, 2.87e+09, 
106000, 720847, 2.87e+09, 
107000, 727647, 2.87e+09, 
108000, 734447, 2.87e+09, 
109000, 741248, 2.87e+09, 
110000, 748048, 2.87e+09, 
111000, 754849, 2.87e+09, 
112000, 761649, 2.87e+09, 
113000, 768450, 2.87e+09, 
114000, 775250, 2.87e+09, 
115000, 782051, 2.87e+09, 
116000, 788851, 2.87e+09, 
117000, 795651, 2.87e+09, 
118000, 802452, 2.87e+09, 
119000, 809252, 2.87e+09, 
120000, 816053, 2.87e+09, 
121000, 822853, 2.87e+09, 
122000, 829654, 2.87e+09, 
123000, 836454, 2.87e+09, 
124000, 843255, 2.87e+09, 
125000, 850055, 2.87e+09, 
126000, 856855, 2.87e+09, 
127000, 863656, 2.87e+09, 
128000, 870456, 2.87e+09, 
129000, 877257, 2.87e+09, 
130000, 884057, 2.87e+09, 
131000, 890858, 2.87e+09, 
132000, 897658, 2.87e+09, 
133000, 904458, 2.87e+09, 
134000, 911259, 2.87e+09, 
135000, 918059, 2.87e+09, 
136000, 924860, 2.87e+09, 
137000, 931660, 2.87e+09, 
138000, 938461, 2.87e+09, 
139000, 945261, 2.87e+09, 
140000, 952062, 2.87e+09, 
141000, 958862, 2.87e+09, 
142000, 965662, 2.87e+09, 
143000, 972463, 2.87e+09, 
144000, 979263, 2.87e+09, 
145000, 986064, 2.87e+09, 
146000, 992864, 2.87e+09, 
147000, 999665, 2.87e+09, 
148000, 1.00647e+06, 2.87e+09, 
149000, 1.01327e+06, 2.87e+09, 
150000, 1.02007e+06, 2.87e+09, 
151000, 1.02687e+06, 2.87e+09, 
152000, 1.03367e+06, 2.87e+09, 
153000, 1.04047e+06, 2.87e+09, 
154000, 1.04727e+06, 2.87e+09, 
155000, 1.05407e+06, 2.87e+09, 
156000, 1.06087e+06, 2.87e+09, 
157000, 1.06767e+06, 2.87e+09, 
158000, 1.07447e+06, 2.87e+09, 
159000, 1.08127e+06, 2.87e+09, 
160000, 1.08807e+06, 2.87e+09, 
161000, 1.09487e+06, 2.87e+09, 
162000, 1.10167e+06, 2.87e+09, 
163000, 1.10847e+06, 2.87e+09, 
164000, 1.11527e+06, 2.87e+09, 
165000, 1.12207e+06, 2.87e+09, 
166000, 1.12887e+06, 2.87e+09, 
167000, 1.13567e+06, 2.87e+09, 
168000, 1.14247e+06, 2.87e+09, 
169000, 1.14927e+06, 2.87e+09, 
170000, 1.15607e+06, 2.87e+09, 
171000, 1.16288e+06, 2.87e+09, 
172000, 1.16968e+06, 2.87e+09, 
173000, 1.17648e+06, 2.87e+09, 
174000, 1.18328e+06, 2.87e+09, 
175000, 1.19008e+06, 2.87e+09, 
176000, 1.19688e+06, 2.87e+09, 
177000, 1.20368e+06, 2.87e+09, 
178000, 1.21048e+06, 2.87e+09, 
179000, 1.21728e+06, 2.87e+09, 
180000, 1.22408e+06, 2.87e+09, 
181000, 1.23088e+06, 2.87e+09, 
182000, 1.23768e+06, 2.87e+09, 
183000, 1.24448e+06, 2.87e+09, 
184000, 1.25128e+06, 2.87e+09, 
185000, 1.25808e+06, 2.87e+09, 
186000, 1.26488e+06, 2.87e+09, 
187000, 1.27168e+06, 2.87e+09, 
188000, 1.27848e+06, 2.87e+09, 
189000, 1.28528e+06, 2.87e+09, 
190000, 1.29208e+06, 2.87e+09, 
191000, 1.29888e+06, 2.87e+09, 
192000, 1.30568e+06, 2.87e+09, 
193000, 1.31248e+06, 2.87e+09, 
194000, 1.31929e+06, 2.87e+09, 
195000, 1.32609e+06, 2.87e+09, 
196000, 1.33289e+06, 2.87e+09, 
197000, 1.33969e+06, 2.87e+09, 
198000, 1.34649e+06, 2.87e+09, 
199000, 1.35329e+06, 2.87e+09, 
200000, 1.36009e+06, 2.87e+09, 
201000, 1.36689e+06, 2.87e+09, 
202000, 1.37369e+06, 2.87e+09, 
203000, 1.38049e+06, 2.87e+09, 
204000, 1.38729e+06, 2.87e+09, 
205000, 1.39409e+06, 2.87e+09, 
206000, 1.40089e+06, 2.87e+09, 
207000, 1.40769e+06, 2.87e+09, 
208000, 1.41449e+06, 2.87e+09, 
209000, 1.42129e+06, 2.87e+09, 
210000, 1.42809e+06, 2.87e+09, 
211000, 1.43489e+06, 2.87e+09, 
212000, 1.44169e+06, 2.87e+09, 
213000, 1.44849e+06, 2.87e+09, 
214000, 1.45529e+06, 2.87e+09, 
215000, 1.46209e+06, 2.87e+09, 
216000, 1.46889e+06, 2.87e+09, 
217000, 1.4757e+06, 2.87e+09, 
218000, 1.4825e+06, 2.87e+09, 
219000, 1.4893e+06, 2.87e+09, 
220000, 1.4961e+06, 2.87e+09, 
221000, 1.5029e+06, 2.87e+09, 
222000, 1.5097e+06, 2.87e+09, 
223000, 1.5165e+06, 2.87e+09, 
224000, 1.5233e+06, 2.87e+09, 
225000, 1.5301e+06, 2.87e+09, 
226000, 1.5369e+06, 2.87e+09, 
227000, 1.5437e+06, 2.87e+09, 
228000, 1.5505e+06, 2.87e+09, 
229000, 1.5573e+06, 2.87e+09, 
230000, 1.5641e+06, 2.87e+09, 
231000, 1.5709e+06, 2.87e+09, 
232000, 1.5777e+06, 2.87e+09, 
233000, 1.5845e+06, 2.87e+09, 
234000, 1.5913e+06, 2.87e+09, 
235000, 1.5981e+06, 2.87e+09, 
236000, 1.6049e+06, 2.87e+09, 
237000, 1.6117e+06, 2.87e+09, 
238000, 1.6185e+06, 2.87e+09, 
239000, 1.62531e+06, 2.87e+09, 
240000, 1.63211e+06, 2.87e+09, 
241000, 1.63891e+06, 2.87e+09, 
242000, 1.64571e+06, 2.87e+09, 
243000, 1.65251e+06, 2.87e+09, 
244000, 1.65931e+06, 2.87e+09, 
245000, 1.66611e+06, 2.87e+09, 
246000, 1.67291e+06, 2.87e+09, 
247000, 1.67971e+06, 2.87e+09, 
248000, 1.68651e+06, 2.87e+09, 
249000, 1.69331e+06, 2.87e+09, 
250000, 1.70011e+06, 2.87e+09, 
251000, 1.70691e+06, 2.87e+09, 
252000, 1.71371e+06, 2.87e+09, 
253000, 1.72051e+06, 2.87e+09, 
254000, 1.72731e+06, 2.87e+09, 
255000, 1.73411e+06, 2.87e+09, 
256000, 1.74091e+06, 2.87e+09, 
257000, 1.74771e+06, 2.87e+09, 
258000, 1.75451e+06, 2.87e+09, 
259000, 1.76131e+06, 2.87e+09, 
260000, 1.76811e+06, 2.87e+09, 
261000, 1.77491e+06, 2.87e+09, 
262000, 1.78172e+06, 2.87e+09, 
263000, 1.78852e+06, 2.87e+09, 
264000, 1.79532e+06, 2.87e+09, 
265000, 1.80212e+06, 2.87e+09, 
266000, 1.80892e+06, 2.87e+09, 
267000, 1.81572e+06, 2.87e+09, 
268000, 1.82252e+06, 2.87e+09, 
269000, 1.82932e+06, 2.87e+09, 
270000, 1.83612e+06, 2.87e+09, 
271000, 1.84292e+06, 2.87e+09, 
272000, 1.84972e+06, 2.87e+09, 
273000, 1.85652e+06, 2.87e+09, 
274000, 1.86332e+06, 2.87e+09, 
275000, 1.87012e+06, 2.87e+09, 
276000, 1.87692e+06, 2.87e+09, 
277000, 1.88372e+06, 2.87e+09, 
278000, 1.89052e+06, 2.87e+09, 
279000, 1.89732e+06, 2.87e+09, 
280000, 1.90412e+06, 2.87e+09, 
281000, 1.91092e+06, 2.87e+09, 
282000, 1.91772e+06, 2.87e+09, 
283000, 1.92452e+06, 2.87e+09, 
284000, 1.93132e+06, 2.87e+09, 
285000, 1.93813e+06, 2.87e+09, 
286000, 1.94493e+06, 2.87e+09, 
287000, 1.95173e+06, 2.87e+09, 
288000, 1.95853e+06, 2.87e+09, 
289000, 1.96533e+06, 2.87e+09, 
290000, 1.97213e+06, 2.87e+09, 
291000, 1.97893e+06, 2.87e+09, 
292000, 1.98573e+06, 2.87e+09, 
293000, 1.99253e+06, 2.87e+09, 
294000, 1.99933e+06, 2.87e+09, 
295000, 2.00613e+06, 2.87e+09, 
296000, 2.01293e+06, 2.87e+09, 
297000, 2.01973e+06, 2.87e+09, 
298000, 2.02653e+06, 2.87e+09, 
299000, 2.03333e+06, 2.87e+09, 
300000, 2.04013e+06, 2.87e+09, 
301000, 2.04693e+06, 2.87e+09, 
302000, 2.05373e+06, 2.87e+09, 
303000, 2.06053e+06, 2.87e+09, 
304000, 2.06733e+06, 2.87e+09, 
305000, 2.07413e+06, 2.87e+09, 
306000, 2.08093e+06, 2.87e+09, 
307000, 2.08773e+06, 2.87e+09, 
308000, 2.09454e+06, 2.87e+09, 
309000, 2.10134e+06, 2.87e+09, 
310000, 2.10814e+06, 2.87e+09, 
311000, 2.11494e+06, 2.87e+09, 
312000, 2.12174e+06, 2.87e+09, 
313000, 2.12854e+06, 2.87e+09, 
314000, 2.13534e+06, 2.87e+09, 
315000, 2.14214e+06, 2.87e+09, 
316000, 2.14894e+06, 2.87e+09, 
317000, 2.15574e+06, 2.87e+09, 
318000, 2.16254e+06, 2.87e+09, 
319000, 2.16934e+06, 2.87e+09, 
320000, 2.17614e+06, 2.87e+09, 
321000, 2.18294e+06, 2.87e+09, 
322000, 2.18974e+06, 2.87e+09, 
323000, 2.19654e+06, 2.87e+09, 
324000, 2.20334e+06, 2.87e+09, 
325000, 2.21014e+06, 2.87e+09, 
326000, 2.21694e+06, 2.87e+09, 
327000, 2.22374e+06, 2.87e+09, 
328000, 2.23054e+06, 2.87e+09, 
329000, 2.23734e+06, 2.87e+09, 
330000, 2.24414e+06, 2.87e+09, 
331000, 2.25095e+06, 2.87e+09, 
332000, 2.25775e+06, 2.87e+09, 
333000, 2.26455e+06, 2.87e+09, 
334000, 2.27135e+06, 2.87e+09, 
335000, 2.27815e+06, 2.87e+09, 
336000, 2.28495e+06, 2.87e+09, 
337000, 2.29175e+06, 2.87e+09, 
338000, 2.29855e+06, 2.87e+09, 
339000, 2.30535e+06, 2.87e+09, 
340000, 2.31215e+06, 2.87e+09, 
341000, 2.31895e+06, 2.87e+09, 
342000, 2.32575e+06, 2.87e+09, 
343000, 2.33255e+06, 2.87e+09, 
344000, 2.33935e+06, 2.87e+09, 
345000, 2.34615e+06, 2.87e+09, 
346000, 2.35295e+06, 2.87e+09, 
347000, 2.35975e+06, 2.87e+09, 
348000, 2.36655e+06, 2.87e+09, 
349000, 2.37335e+06, 2.87e+09, 
350000, 2.38015e+06, 2.87e+09, 
351000, 2.38695e+06, 2.87e+09, 
352000, 2.39375e+06, 2.87e+09, 
353000, 2.40055e+06, 2.87e+09, 
354000, 2.40736e+06, 2.87e+09, 
355000, 2.41416e+06, 2.87e+09, 
356000, 2.42096e+06, 2.87e+09, 
357000, 2.42776e+06, 2.87e+09, 
358000, 2.43456e+06, 2.87e+09, 
359000, 2.44136e+06, 2.87e+09, 
360000, 2.44816e+06, 2.87e+09, 
361000, 2.45496e+06, 2.87e+09, 
362000, 2.46176e+06, 2.87e+09, 
363000, 2.46856e+06, 2.87e+09, 
364000, 2.47536e+06, 2.87e+09, 
365000, 2.48216e+06, 2.87e+09, 
366000, 2.48896e+06, 2.87e+09, 
367000, 2.49576e+06, 2.87e+09, 
368000, 2.50256e+06, 2.87e+09, 
369000, 2.50936e+06, 2.87e+09, 
370000, 2.51616e+06, 2.87e+09, 
371000, 2.52296e+06, 2.87e+09, 
372000, 2.52976e+06, 2.87e+09, 
373000, 2.53656e+06, 2.87e+09, 
374000, 2.54336e+06, 2.87e+09, 
375000, 2.55016e+06, 2.87e+09, 
376000, 2.55697e+06, 2.87e+09, 
377000, 2.56377e+06, 2.87e+09, 
378000, 2.57057e+06, 2.87e+09, 
379000, 2.57737e+06, 2.87e+09, 
380000, 2.58417e+06, 2.87e+09, 
381000, 2.59097e+06, 2.87e+09, 
382000, 2.59777e+06, 2.87e+09, 
383000, 2.60457e+06, 2.87e+09, 
384000, 2.61137e+06, 2.87e+09, 
385000, 2.61817e+06, 2.87e+09, 
386000, 2.62497e+06, 2.87e+09, 
387000, 2.63177e+06, 2.87e+09, 
388000, 2.63857e+06, 2.87e+09, 
389000, 2.64537e+06, 2.87e+09, 
390000, 2.65217e+06, 2.87e+09, 
391000, 2.65897e+06, 2.87e+09, 
392000, 2.66577e+06, 2.87e+09, 
393000, 2.67257e+06, 2.87e+09, 
394000, 2.67937e+06, 2.87e+09, 
395000, 2.68617e+06, 2.87e+09, 
396000, 2.69297e+06, 2.87e+09, 
397000, 2.69977e+06, 2.87e+09, 
398000, 2.70657e+06, 2.87e+09, 
399000, 2.71338e+06, 2.87e+09, 
400000, 2.72018e+06, 2.87e+09, 
401000, 2.72698e+06, 2.87e+09, 
402000, 2.73378e+06, 2.87e+09, 
403000, 2.74058e+06, 2.87e+09, 
404000, 2.74738e+06, 2.87e+09, 
405000, 2.75418e+06, 2.87e+09, 
406000, 2.76098e+06, 2.87e+09, 
407000, 2.76778e+06, 2.87e+09, 
408000, 2.77458e+06, 2.87e+09, 
409000, 2.78138e+06, 2.87e+09, 
410000, 2.78818e+06, 2.87e+09, 
411000, 2.79498e+06, 2.87e+09, 
412000, 2.80178e+06, 2.87e+09, 
413000, 2.80858e+06, 2.87e+09, 
414000, 2.81538e+06, 2.87e+09, 
415000, 2.82218e+06, 2.87e+09, 
416000, 2.82898e+06, 2.87e+09, 
417000, 2.83578e+06, 2.87e+09, 
418000, 2.84258e+06, 2.87e+09, 
419000, 2.84938e+06, 2.87e+09, 
420000, 2.85618e+06, 2.87e+09, 
421000, 2.86298e+06, 2.87e+09, 
422000, 2.86979e+06, 2.87e+09, 
423000, 2.87659e+06, 2.87e+09, 
424000, 2.88339e+06, 2.87e+09, 
425000, 2.89019e+06, 2.87e+09, 
426000, 2.89699e+06, 2.87e+09, 
427000, 2.90379e+06, 2.87e+09, 
428000, 2.91059e+06, 2.87e+09, 
429000, 2.91739e+06, 2.87e+09, 
430000, 2.92419e+06, 2.87e+09, 
431000, 2.93099e+06, 2.87e+09, 
432000, 2.93779e+06, 2.87e+09, 
433000, 2.94459e+06, 2.87e+09, 
434000, 2.95139e+06, 2.87e+09, 
435000, 2.95819e+06, 2.87e+09, 
436000, 2.96499e+06, 2.87e+09, 
437000, 2.97179e+06, 2.87e+09, 
438000, 2.97859e+06, 2.87e+09, 
439000, 2.98539e+06, 2.87e+09, 
440000, 2.99219e+06, 2.87e+09, 
441000, 2.99899e+06, 2.87e+09, 
442000, 3.00579e+06, 2.87e+09, 
443000, 3.01259e+06, 2.87e+09, 
444000, 3.01939e+06, 2.87e+09, 
445000, 3.0262e+06, 2.87e+09, 
446000, 3.033e+06, 2.87e+09, 
447000, 3.0398e+06, 2.87e+09, 
448000, 3.0466e+06, 2.87e+09, 
449000, 3.0534e+06, 2.87e+09, 
450000, 3.0602e+06, 2.87e+09, 
451000, 3.067e+06, 2.87e+09, 
452000, 3.0738e+06, 2.87e+09, 
453000, 3.0806e+06, 2.87e+09, 
454000, 3.0874e+06, 2.87e+09, 
455000, 3.0942e+06, 2.87e+09, 
456000, 3.101e+06, 2.87e+09, 
457000, 3.1078e+06, 2.87e+09, 
458000, 3.1146e+06, 2.87e+09, 
459000, 3.1214e+06, 2.87e+09, 
460000, 3.1282e+06, 2.87e+09, 
461000, 3.135e+06, 2.87e+09, 
462000, 3.1418e+06, 2.87e+09, 
463000, 3.1486e+06, 2.87e+09, 
464000, 3.1554e+06, 2.87e+09, 
465000, 3.1622e+06, 2.87e+09, 
466000, 3.169e+06, 2.87e+09, 
467000, 3.1758e+06, 2.87e+09, 
468000, 3.18261e+06, 2.87e+09, 
469000, 3.18941e+06, 2.87e+09, 
470000, 3.19621e+06, 2.87e+09, 
471000, 3.20301e+06, 2.87e+09, 
472000, 3.20981e+06, 2.87e+09, 
473000, 3.21661e+06, 2.87e+09, 
474000, 3.22341e+06, 2.87e+09, 
475000, 3.23021e+06, 2.87e+09, 
476000, 3.23701e+06, 2.87e+09, 
477000, 3.24381e+06, 2.87e+09, 
478000, 3.25061e+06, 2.87e+09, 
479000, 3.25741e+06, 2.87e+09, 
480000, 3.26421e+06, 2.87e+09, 
481000, 3.27101e+06, 2.87e+09, 
482000, 3.27781e+06, 2.87e+09, 
483000, 3.28461e+06, 2.87e+09, 
484000, 3.29141e+06, 2.87e+09, 
485000, 3.29821e+06, 2.87e+09, 
486000, 3.30501e+06, 2.87e+09, 
487000, 3.31181e+06, 2.87e+09, 
488000, 3.31861e+06, 2.87e+09, 
489000, 3.32541e+06, 2.87e+09, 
490000, 3.33221e+06, 2.87e+09, 
491000, 3.33902e+06, 2.87e+09, 
492000, 3.34582e+06, 2.87e+09, 
493000, 3.35262e+06, 2.87e+09, 
494000, 3.35942e+06, 2.87e+09, 
495000, 3.36622e+06, 2.87e+09, 
496000, 3.37302e+06, 2.87e+09, 
497000, 3.37982e+06, 2.87e+09, 
498000, 3.38662e+06, 2.87e+09, 
499000, 3.39342e+06, 2.87e+09, 
500000, 3.40022e+06, 2.87e+09, 
501000, 3.40702e+06, 2.87e+09, 
502000, 3.41382e+06, 2.87e+09, 
503000, 3.42062e+06, 2.87e+09, 
504000, 3.42742e+06, 2.87e+09, 
505000, 3.43422e+06, 2.87e+09, 
506000, 3.44102e+06, 2.87e+09, 
507000, 3.44782e+06, 2.87e+09, 
508000, 3.45462e+06, 2.87e+09, 
509000, 3.46142e+06, 2.87e+09, 
510000, 3.46822e+06, 2.87e+09, 
511000, 3.47502e+06, 2.87e+09, 
512000, 3.48182e+06, 2.87e+09, 
513000, 3.48862e+06, 2.87e+09, 
514000, 3.49543e+06, 2.87e+09, 
515000, 3.50223e+06, 2.87e+09, 
516000, 3.50903e+06, 2.87e+09, 
517000, 3.51583e+06, 2.87e+09, 
518000, 3.52263e+06, 2.87e+09, 
519000, 3.52943e+06, 2.87e+09, 
520000, 3.53623e+06, 2.87e+09, 
521000, 3.54303e+06, 2.87e+09, 
522000, 3.54983e+06, 2.87e+09, 
523000, 3.55663e+06, 2.87e+09, 
524000, 3.56343e+06, 2.87e+09, 
525000, 3.57023e+06, 2.87e+09, 
526000, 3.57703e+06, 2.87e+09, 
527000, 3.58383e+06, 2.87e+09, 
528000, 3.59063e+06, 2.87e+09, 
529000, 3.59743e+06, 2.87e+09, 
530000, 3.60423e+06, 2.87e+09, 
531000, 3.61103e+06, 2.87e+09, 
532000, 3.61783e+06, 2.87e+09, 
533000, 3.62463e+06, 2.87e+09, 
534000, 3.63143e+06, 2.87e+09, 
535000, 3.63823e+06, 2.87e+09, 
536000, 3.64503e+06, 2.87e+09, 
537000, 3.65184e+06, 2.87e+09, 
538000, 3.65864e+06, 2.87e+09, 
539000, 3.66544e+06, 2.87e+09, 
540000, 3.67224e+06, 2.87e+09, 
541000, 3.67904e+06, 2.87e+09, 
542000, 3.68584e+06, 2.87e+09, 
543000, 3.69264e+06, 2.87e+09, 
544000, 3.69944e+06, 2.87e+09, 
545000, 3.70624e+06, 2.87e+09, 
546000, 3.71304e+06, 2.87e+09, 
547000, 3.71984e+06, 2.87e+09, 
548000, 3.72664e+06, 2.87e+09, 
549000, 3.73344e+06, 2.87e+09, 
550000, 3.74024e+06, 2.87e+09, 
551000, 3.74704e+06, 2.87e+09, 
552000, 3.75384e+06, 2.87e+09, 
553000, 3.76064e+06, 2.87e+09, 
554000, 3.76744e+06, 2.87e+09, 
555000, 3.77424e+06, 2.87e+09, 
556000, 3.78104e+06, 2.87e+09, 
557000, 3.78784e+06, 2.87e+09, 
558000, 3.79464e+06, 2.87e+09, 
559000, 3.80144e+06, 2.87e+09, 
560000, 3.80825e+06, 2.87e+09, 
561000, 3.81505e+06, 2.87e+09, 
562000, 3.82185e+06, 2.87e+09, 
563000, 3.82865e+06, 2.87e+09, 
564000, 3.83545e+06, 2.87e+09, 
565000, 3.84225e+06, 2.87e+09, 
566000, 3.84905e+06, 2.87e+09, 
567000, 3.85585e+06, 2.87e+09, 
568000, 3.86265e+06, 2.87e+09, 
569000, 3.86945e+06, 2.87e+09, 
570000, 3.87625e+06, 2.87e+09, 
571000, 3.88305e+06, 2.87e+09, 
572000, 3.88985e+06, 2.87e+09, 
573000, 3.89665e+06, 2.87e+09, 
574000, 3.90345e+06, 2.87e+09, 
575000, 3.91025e+06, 2.87e+09, 
576000, 3.91705e+06, 2.87e+09, 
577000, 3.92385e+06, 2.87e+09, 
578000, 3.93065e+06, 2.87e+09, 
579000, 3.93745e+06, 2.87e+09, 
580000, 3.94425e+06, 2.87e+09, 
581000, 3.95105e+06, 2.87e+09, 
582000, 3.95785e+06, 2.87e+09, 
583000, 3.96466e+06, 2.87e+09, 
584000, 3.97146e+06, 2.87e+09, 
585000, 3.97826e+06, 2.87e+09, 
586000, 3.98506e+06, 2.87e+09, 
587000, 3.99186e+06, 2.87e+09, 
588000, 3.99866e+06, 2.87e+09, 
589000, 4.00546e+06, 2.87e+09, 
590000, 4.01226e+06, 2.87e+09, 
591000, 4.01906e+06, 2.87e+09, 
592000, 4.02586e+06, 2.87e+09, 
593000, 4.03266e+06, 2.87e+09, 
594000, 4.03946e+06, 2.87e+09, 
595000, 4.04626e+06, 2.87e+09, 
596000, 4.05306e+06, 2.87e+09, 
597000, 4.05986e+06, 2.87e+09, 
598000, 4.06666e+06, 2.87e+09, 
599000, 4.07346e+06, 2.87e+09, 
600000, 4.08026e+06, 2.87e+09, 
601000, 4.08706e+06, 2.87e+09, 
602000, 4.09386e+06, 2.87e+09, 
603000, 4.10066e+06, 2.87e+09, 
604000, 4.10746e+06, 2.87e+09, 
605000, 4.11426e+06, 2.87e+09, 
606000, 4.12107e+06, 2.87e+09, 
607000, 4.12787e+06, 2.87e+09, 
608000, 4.13467e+06, 2.87e+09, 
609000, 4.14147e+06, 2.87e+09, 
610000, 4.14827e+06, 2.87e+09, 
611000, 4.15507e+06, 2.87e+09, 
612000, 4.16187e+06, 2.87e+09, 
613000, 4.16867e+06, 2.87e+09, 
614000, 4.17547e+06, 2.87e+09, 
615000, 4.18227e+06, 2.87e+09, 
616000, 4.18907e+06, 2.87e+09, 
617000, 4.19587e+06, 2.87e+09, 
618000, 4.20267e+06, 2.87e+09, 
619000, 4.20947e+06, 2.87e+09, 
620000, 4.21627e+06, 2.87e+09, 
621000, 4.22307e+06, 2.87e+09, 
622000, 4.22987e+06, 2.87e+09, 
623000, 4.23667e+06, 2.87e+09, 
624000, 4.24347e+06, 2.87e+09, 
625000, 4.25027e+06, 2.87e+09, 
626000, 4.25707e+06, 2.87e+09, 
627000, 4.26387e+06, 2.87e+09, 
628000, 4.27067e+06, 2.87e+09, 
629000, 4.27748e+06, 2.87e+09, 
630000, 4.28428e+06, 2.87e+09, 
631000, 4.29108e+06, 2.87e+09, 
632000, 4.29788e+06, 2.87e+09, 
633000, 4.30468e+06, 2.87e+09, 
634000, 4.31148e+06, 2.87e+09, 
635000, 4.31828e+06, 2.87e+09, 
636000, 4.32508e+06, 2.87e+09, 
637000, 4.33188e+06, 2.87e+09, 
638000, 4.33868e+06, 2.87e+09, 
639000, 4.34548e+06, 2.87e+09, 
640000, 4.35228e+06, 2.87e+09, 
641000, 4.35908e+06, 2.87e+09, 
642000, 4.36588e+06, 2.87e+09, 
643000, 4.37268e+06, 2.87e+09, 
644000, 4.37948e+06, 2.87e+09, 
645000, 4.38628e+06, 2.87e+09, 
646000, 4.39308e+06, 2.87e+09, 
647000, 4.39988e+06, 2.87e+09, 
648000, 4.40668e+06, 2.87e+09, 
649000, 4.41348e+06, 2.87e+09, 
650000, 4.42028e+06, 2.87e+09, 
651000, 4.42708e+06, 2.87e+09, 
652000, 4.43389e+06, 2.87e+09, 
653000, 4.44069e+06, 2.87e+09, 
654000, 4.44749e+06, 2.87e+09, 
655000, 4.45429e+06, 2.87e+09, 
656000, 4.46109e+06, 2.87e+09, 
657000, 4.46789e+06, 2.87e+09, 
658000, 4.47469e+06, 2.87e+09, 
659000, 4.48149e+06, 2.87e+09, 
660000, 4.48829e+06, 2.87e+09, 
661000, 4.49509e+06, 2.87e+09, 
662000, 4.50189e+06, 2.87e+09, 
663000, 4.50869e+06, 2.87e+09, 
664000, 4.51549e+06, 2.87e+09, 
665000, 4.52229e+06, 2.87e+09, 
666000, 4.52909e+06, 2.87e+09, 
667000, 4.53589e+06, 2.87e+09, 
668000, 4.54269e+06, 2.87e+09, 
